WKT,gid,access,addr:housename,addr:housenumber,amenity,brand,building,ele,highway,layer,name,operator,shop,tourism,tid,territory_name
"POINT (127.097594482308 37.5062901955262)","1805685077",,,,cafe,,,,,,커핀그루나루 (COFFINE GURUNARU),,,,,
"POINT (127.101484482307 37.5071853955262)","6779156737",,,,cafe,,,,,,A Twosome Place,,,,,
"POINT (127.101776882307 37.5072917955262)","6779156736",,,,cafe,,,,,,Angel-in-us,,,,,
"POINT (127.110399482306 37.5059517955263)","2572511473",,,,cafe,,,,,,,,,,,
"POINT (127.121732382305 37.4944476955272)","1677920706",,,,cafe,,,,,,STARBUCKS COFFEE,,,,,
"POINT (127.118532682305 37.4946560955272)","1712148744",,,,cafe,,,,,,STARBUCKS COFFEE,,,,,
"POINT (127.120512382305 37.5065323955262)","6491296891",,,,cafe,스타벅스,,,,,스타벅스,,,,,
"POINT (127.130581282303 37.4962481955271)","4714615250",,,,cafe,,,,,,다크브라운,,,,,
"POINT (127.105252982307 37.509434395526)","6867122965",,,,cafe,,,,,,Starbucks,,,,,
"POINT (127.127509282304 37.5070582955262)","4582221990",,,,cafe,,,,,,지유명차 송파방이역점,,,,,
"POINT (127.094267482308 37.5115824955258)","3600689122",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.101137782307 37.5102465955259)","850879075",,,,cafe,,,,,,다이닝호수,,,,,
"POINT (127.102637082307 37.5127185955258)","5785435664",,,,cafe,,,,,,스카이 프렌즈 카페,,,,,
"POINT (127.111744082306 37.509605095526)","7237249685",,,,cafe,,,,,,Seoulism,,,,,
"POINT (127.105062882307 37.5143864955256)","5785433613",,,,cafe,엔젤리너스,,,,,엔젤리너스,,,,,
"POINT (127.103419882307 37.5129930955257)","5785709028",,,,cafe,엔젤리너스,,,,,엔젤리너스,,,,,
"POINT (127.103720982307 37.5133627955257)","5785709037",,,,cafe,,,,,,FAUCHON,,,,,
"POINT (127.103839282307 37.5137519955257)","5426370522",,,"29",cafe,,,,,,오설록,,,,,
"POINT (127.104567082307 37.5135205955257)","5785709026",,,,cafe,,,,,,공차,,,,,
"POINT (127.104488882307 37.5141187955256)","5785433608",,,,cafe,,,,,,Roy's,,,,,
"POINT (127.106130082307 37.5147277955256)","6867122947",,,,cafe,,,,,,Onjo Cafe x Gallery,,,,,
"POINT (127.103271182307 37.5171038955254)","4636397264",,,"9",cafe,스타벅스,,,,,스타벅스 잠실푸르지오월드점,(주)스타벅스커피 코리아,,,,
"POINT (127.107547082306 37.5142377955256)","1809566134",,,,cafe,,,,,,커핀그루나루 (COFFINE GURUNARU),,,,,
"POINT (127.116726082305 37.5159144955255)","5139092041",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.126384082304 37.5086176955261)","4632395861",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.127472682304 37.509899295526)","4648678568",,,,cafe,,,,,,tom n toms,,,,,
"POINT (127.115986082305 37.5179872955253)","4636931185",,,"424",cafe,,,,,,커피빈 올림픽공원점,,,,,
"POINT (127.117656682305 37.5153011955255)","5139092040",,,,cafe,,,,,,야마하 연습실,,,,,
"POINT (127.128739582304 37.5241295955249)","7502360872",,,,cafe,,,,,,폴바셋,,,,,
"POINT (127.136422982302 37.496908395527)","6491296890",,,,cafe,스타벅스,,,,,스타벅스,,,,,
"POINT (127.135713782303 37.4978299955269)","5397299291",,,,cafe,,,,,,Ediya Coffee,,,,,
"POINT (127.092531182309 37.5400445955236)","3991862573",,,,cafe,,,,,,Cafe Dama,,,,,
"POINT (127.146154682301 37.4994299955268)","5817588854",,,,cafe,,,,,,,,,,,
"POINT (127.143334682302 37.5287743955245)","4635200300",,,,cafe,,,,,,,,,,,
"POINT (127.094961982308 37.5417714955235)","3996936300",,,,cafe,,,,,,A Twosome Place,,,,,
"POINT (127.122863882304 37.5330772955242)","4667021577",,,,cafe,,,,,,김경수의팥앤커피,,,,,
"POINT (127.102461582307 37.5416353955235)","5151357306",,,,cafe,,,,,,Cafe snow,,,,,
"POINT (127.101389682307 37.5419895955234)","5151357307",,,,cafe,,,,,,Coffee House,,,,,
"POINT (127.103641082307 37.5446947955232)","3737457529",,,,cafe,,,,,,,,,,,
"POINT (127.121870282304 37.5294617955244)","5843291885",,,23-12,cafe,,,,,,커피 몽타쥬,,,,,
"POINT (127.116088382305 37.5421395955234)","2494905797",,,,cafe,,,,,,,,,,,
"POINT (127.125184282304 37.5389320955237)","7511001171",,,,cafe,스타벅스,,,,,스타벅스,,,,,
"POINT (127.146501282301 37.5503708955228)","7489634126",,,,cafe,공차,,,,,공차,,,,,
"POINT (127.143265282302 37.5293882955244)","4635210897",,,,cafe,,,,,,,,,,,
"POINT (127.135525882303 37.5536214955225)","5243802021",,,"24",cafe,,,,,,BOOTH COFFEE,,,,,
"POINT (127.135236582303 37.5480434955229)","5800672613",,,,cafe,,,,,,쥬씨 천호초교암사점,,,,,
"POINT (127.141376682302 37.5463447955231)","5224379923",,,"3",cafe,,,,,,투제이 COFFEE SANDWICH,,,,,
"POINT (127.143079882302 37.547669695523)","7500209313",,,,cafe,,,,,,할리스,,,,,
"POINT (127.141382182302 37.5508643955227)","5488493922",,,"383",cafe,,,,,,Potter's Coffee,,,,,
"POINT (127.145200382301 37.5505075955228)","7500183577",,,,cafe,,,,,,빽다방,,,,,
"POINT (127.1562193823 37.5541672955225)","4631198697",,,"5",cafe,스타벅스,,,,,스타벅스 명일이마트점,(주)스타벅스커피 코리아,,,,
"POINT (127.138724482302 37.5524129955226)","4640453321",,,,cafe,,,,,,놀이터,,,,,
"POINT (127.143901182301 37.5525576955226)","7500205964",,,,cafe,스타벅스,,,,,스타벅스,,,,,
"POINT (127.100229482307 37.5974907955191)","7557531607",,,,cafe,,,,,,바다커피숍,,,,,
"POINT (127.094177282308 37.5973993955191)","2460122187",,,,cafe,,,,,,카페 후식,,,,,
"POINT (127.091235382309 37.6002473955188)","4672117299",,,,cafe,,,,,,카페지기,,,,,
"POINT (127.099605982308 37.5996355955189)","7557531021",,,,cafe,,,,,,Cafe tram,,,,,
"POINT (127.099422182308 37.5990095955189)","7557531609",,,,cafe,,,,,,이화다방B1,,,,,
"POINT (127.100791382307 37.6006719955188)","7557531136",,,,cafe,,,,,,양지다방,,,,,
"POINT (127.098346182308 37.6049347955185)","4629756853",,,,cafe,,,,,,썸티,,,,,
"POINT (127.095657982308 37.6054305955184)","4629753540",,,,cafe,스타벅스,,,,,스타벅스커피 중랑구청점,(주)스타벅스커피 코리아,,,,
"POINT (127.141525082302 37.5993153955189)","4683039051",,,"45",cafe,,,,,,오빠츄러스 언니커피,,,,,
"POINT (127.202118382293 37.5394915955236)","6741142883",,,,cafe,,,,,,Tom N Toms Coffee,,,,,
"POINT (127.203339782293 37.5390215955237)","5709070226",,,,cafe,,,,,,123노래방,,,,,
"POINT (127.196061382294 37.5465508955231)","5490050158",,,,cafe,,,,,,Dore Dore,,,,,
"POINT (127.213800382292 37.5403654955236)","5683493127",,,,cafe,,,,,,설빙,,,,,
"POINT (127.213539382292 37.5399866955236)","5767540413",,,,cafe,,,,,,Gong Cha,,,,,
"POINT (127.219594382291 37.5389241955237)","5733892660",,,,cafe,,,,,,,,,,,
"POINT (127.213884582292 37.5404201955236)","5683493128",,,,cafe,,,,,,만화가페,,,,,
"POINT (127.214003582292 37.5407879955235)","5665062824",,,,cafe,,,,,,노래방,,,,,
"POINT (127.214156182292 37.5406519955235)","5369539625",,,,cafe,,,,,,이디야,,,,,
"POINT (127.213013682292 37.5403967955236)","5532463542",,,,cafe,,,,,,,,,,,
"POINT (127.216011482291 37.5405606955236)","5305989006",,,,cafe,Starbucks,,,,,Starbucks,,,,,
"POINT (127.207940982292 37.5522342955226)","5701294019",,,,cafe,,,,,,,,,,,
"POINT (127.218826382291 37.5409725955235)","5731867257",,,,cafe,,,,,,,,,,,
"POINT (127.207975282293 37.5523037955226)","5701294020",,,,cafe,,,,,,,,,,,
"POINT (127.230404182289 37.5378201955238)","7227062534",,,,cafe,,,,,,탐앤탐스 하남검단산점,,,,,
"POINT (127.253939582286 37.5408797955235)","7436631786",,,,cafe,,,,,,벨스타카피,,,,,
"POINT (127.22337038229 37.5448785955232)","5639965110",,,,cafe,,,,,,GongCha,,,,,
"POINT (127.22352438229 37.5447660955232)","5639965104",,,,cafe,Starbucks,,,,,Starbucks,,,,,
"POINT (127.22408758229 37.5453588955232)","5671311561",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (127.222060682291 37.5461122955231)","7543682670",,,,cafe,Starbucks,,,,,Starbucks,,,,,
"POINT (126.599656382377 37.6724691955132)","4641154822",,,,cafe,,,,,,빌라,,,,,
"POINT (127.209590082292 37.5831159955202)","5256287773",,,,cafe,,,,,,Coffee Area,,,,,
"POINT (126.600566082377 37.6556595955145)","5967871986",,,,cafe,,,,,,,,,,,
"POINT (126.599709182377 37.6725141955131)","4641154833",,,,cafe,,,,,,JB cafe,,,,,
"POINT (126.675802882367 37.6349148955161)","6172119110",,,,cafe,,,,,,셀렉토 커피,,,,,
"POINT (126.611202182376 37.6785770955127)","6036169886",,,,cafe,,,,,,тавилга үйлдвэр 33,,,,,
"POINT (126.667318782368 37.6438805955154)","5152978085",,,,cafe,,,,,,던킨도너츠,,,,,
"POINT (126.677741982366 37.6395679955157)","6152849601",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (126.678817182366 37.6398854955157)","6161666878",,,,cafe,,,,,,빌리 엔젤스,,,,,
"POINT (126.693379582364 37.6446844955153)","3093767152",,,,cafe,,,,,,화성파크드림카페,,,,,
"POINT (126.683910882365 37.6540196955146)","4694709138",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (126.667146682368 37.6439692955154)","5152978084",,,,cafe,,,,,,뚜레주르,,,,,
"POINT (126.667606182368 37.6440550955154)","6172148216",,,,cafe,,,,,,이디야 카페,,,,,
"POINT (126.668127482368 37.6442715955154)","4694465365",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (126.687687182365 37.7140454955099)","4665210709",,,,cafe,,,,,,슈가링스,,,,,
"POINT (126.717702282361 37.6884529955119)","5124533099",,,,cafe,,,,,,코피코피,,,,,
"POINT (126.779054782352 37.6436330955154)","4639442702",,,"430",cafe,,,,,,카페일리터,,,,,
"POINT (126.737562082358 37.7196858955094)","7173861524",,,"12",cafe,,,,,,이디야커피 파주목동점,,,,,
"POINT (126.691124982364 37.7863744955042)","5144423821",,,,cafe,,,,,,카페테라스,,,,,
"POINT (126.695442782364 37.789345295504)","5839515485",,,,cafe,,,,,,고막원,,,,,
"POINT (126.697944782363 37.7877683955041)","7403760985",,,"47",cafe,,,,,,아마다스253,,,,,
"POINT (126.699534582363 37.7902574955039)","5839513386",,,,cafe,,,,,,카메라타,,,,,
"POINT (126.776889582353 37.6519768955148)","6424387030",,,,cafe,,,,,,Café Gate,,,,,
"POINT (126.770183682353 37.6596743955141)","4855313825",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (126.823935882346 37.6261814955168)","4642431474",,,,cafe,,,,,,이디야 까페,,,,,
"POINT (126.759204182355 37.6713358955132)","6126295452",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (126.760507282355 37.6696293955134)","4898769025",,,,cafe,,,,,,Café Gate,,,,,
"POINT (126.762556282354 37.6698848955133)","6126295453",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (126.767693382354 37.6774844955128)","6126295425",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (126.831475182345 37.6334901955162)","5129273333",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (126.753614882356 37.6931434955115)","7077281485",,,,cafe,,,,,,Coffee factory,,,,,
"POINT (126.831695882345 37.6337591955162)","5129273334",,,,cafe,,,,,,크리스피 크림,,,,,
"POINT (126.86851838234 37.6290748955166)","4652923506",,,,cafe,,,,,,이디야,,,,,
"POINT (126.836464182344 37.6566766955144)","368786975",,,,cafe,,,,,,심심할때 만화카페,,,,,
"POINT (126.872526582339 37.624143295517)","5107524421",,,,cafe,,,,,,커피베이,,,,,
"POINT (126.86627588234 37.687031595512)","4656602588",,,,cafe,,,,,,Juicy,,,,,
"POINT (126.740327082358 37.7155314955098)","7170747575",,,"20",cafe,,,,,,파운커피,,,,,
"POINT (126.774309382353 37.7646783955059)","4644063430",,,,cafe,,,,,,할리스커피,,,,,
"POINT (126.755238182356 37.7196784955094)","4699293606",,,,cafe,,,,,,수변카페,,,,,
"POINT (126.757883182355 37.725677495509)","4698289815",,,,cafe,,,,,,커피볶는집,,,,,
"POINT (126.771493582353 37.7486319955072)","4794488839",,,,cafe,,,,,,,,,,,
"POINT (126.771800682353 37.7486384955071)","4794488840",,,,cafe,,,,,,,,,,,
"POINT (126.769885382354 37.7697165955055)","4631503037",,,"114",cafe,,,,,,카페인,,,,,
"POINT (126.775841382353 37.7705913955054)","4642351967",,,,cafe,,,,,,커피앤커피(C&C),,,,,
"POINT (126.844100382343 37.725651495509)","6276613338",,,,cafe,,,,,,드라만차,,,,,
"POINT (126.776607982353 37.7704035955054)","4642351973",,,,cafe,,,,,,,,,,,
"POINT (126.777875782352 37.7707588955054)","4658871891",,,,cafe,,,,,,커피팜,,,,,
"POINT (126.905368082335 37.7096097955102)","5678188215",,,"1775",cafe,스타벅스,,,,,스타벅스 고양DT점,(주)스타벅스커피 코리아,,,,
"POINT (126.713901782361 37.8970449954955)","4424476139",,,,cafe,,,,,,,,,,,
"POINT (126.916286782333 37.6247501955169)","4427783252",,,,cafe,,,,,,북극 카페,,,,,
"POINT (126.917262382333 37.623399795517)","4427829923",,,87길 21,cafe,,,,,,반짝반짝,,,,,
"POINT (126.918835082333 37.6327984955163)","4658650638",,,"1010",cafe,,,,,,스프링그린,,,,,
"POINT (126.934918382331 37.6225244955171)","6596130332",,,,cafe,,,,,,Coffee Zip,,,,,
"POINT (126.918754082333 37.6342001955162)","5287536402",,,,cafe,,,,,,타요키즈카페,,,,,
"POINT (126.918783282333 37.6343799955161)","4631149723",,,"12",cafe,스타벅스,,,,,스타벅스 구파발역점,(주)스타벅스커피 코리아,,,,
"POINT (126.918968682333 37.6381296955158)","5287536399",,,,cafe,,,,,,던킨도너츠 구파발역점,,,,,
"POINT (126.961912282327 37.6529358955147)","3364826444",,,,cafe,,,,,,쉼터,,,,,
"POINT (127.021254882319 37.6185356955174)","7558368287",,,,cafe,,,,,,Starbuks,,,,,
"POINT (127.018537082319 37.6253237955168)","4641624344",,,,cafe,,,,,,카페 로뎀194,,,,,
"POINT (127.01177848232 37.6476864955151)","7557515552",,,,cafe,,,,,,TERRACE,,,chalet,,
"POINT (127.039560882316 37.6223447955171)","3643650523",,,,cafe,,,,,,라포레스타,,,,,
"POINT (127.01271288232 37.6479370955151)","7557499103",,,,cafe,,,,,,TERRACE,,,,,
"POINT (127.015646782319 37.6432740955154)","7635554285",,,,cafe,,,,,,수유342,,,,,
"POINT (127.025974382318 37.6394435955157)","4666422280",,,"17",cafe,,,,,,마리웨일 마카롱 카페,,,,,
"POINT (127.035109882317 37.6586696955142)","4642619752",,,"6",cafe,,,,,,baskinrobbins,,,,,
"POINT (127.033927282317 37.6412534955156)","4636804733",,,,cafe,,,,,,,,,,,
"POINT (127.028331082318 37.6500534955149)","4642431621",,,"178",cafe,,,,,,삼춘네커피집,,,,,
"POINT (127.027994382318 37.6572121955143)","4642626697",,,"255",cafe,,,,,,이디야커피,,,,,
"POINT (127.057627882313 37.6188754955174)","7558369322",,,,cafe,,,,,,나인어클락,,,,,
"POINT (127.059565782313 37.6196056955173)","7524714653",,,,cafe,,,,,,페가수스,,"stationery;books",,,
"POINT (127.058721282313 37.6200832955173)","7524718345",,,,cafe,공차,,,,,공차,,,,,
"POINT (127.074743282311 37.6264636955168)","5547152214",,,,cafe,,,,,,탐앤탐스,,,,,
"POINT (127.074867082311 37.6370570955159)","4943232521",,,,cafe,,,,,,,,,,,
"POINT (127.063596782313 37.6551093955145)","1734951100",,,,cafe,,,,,,탐앤탐스,,,,,
"POINT (127.060140782313 37.6547613955146)","5906481285",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.058057382313 37.661087795514)","5456273248",,,,cafe,스타벅스,,,,,스타벅스 노원마들역점,(주)스타벅스커피 코리아,,,,
"POINT (127.057600582313 37.6668285955136)","4655126492",,,,cafe,,,,,,엘리제,,,,,
"POINT (127.075590982311 37.6597817955141)","4639444232",,,"698",cafe,,,,,,이디야 상계역점,,,,,
"POINT (127.047694882315 37.7223638955092)","4631088168",,,,cafe,스타벅스,,,,,스타벅스 회룡점,(주)스타벅스커피 코리아,,,,
"POINT (127.047739782315 37.7241326955091)","2952531153",,,,cafe,,,,,,던킨도너츠,,,,,
"POINT (127.048113682315 37.725329495509)","2952520843",,,,cafe,카페베네,,,,,카페베네(CafeBenne),Caffe Bene,,,,
"POINT (127.048271982315 37.7395669955079)","1672979655",,,,cafe,Starbucks,,,,,Starbucks,,,,,
"POINT (127.057209582314 37.7310797955085)","4658534909",,,,cafe,,,,,,카페테라스 신곡점,,,,,
"POINT (127.08543098231 37.7327243955084)","4641748020",,,,cafe,,,,,,CampPC방,,,,,
"POINT (127.08271608231 37.7314052955085)","4632051619",,,,cafe,,,,,,이디야,,,,,
"POINT (127.08105128231 37.7478773955072)","4633813957",,,"236",cafe,,,,,,파리바게트,,,,,
"POINT (127.088210082309 37.7340998955083)","4629391861",,,,cafe,,,,,,BOnePC방,,,,,
"POINT (127.240458982288 37.6542920955146)","4641466779",,,,cafe,,,,,,카페지안,,,,,
"POINT (127.025600682318 37.7853816955043)","7207581611",,,,cafe,,,,,,커피스토리,,,,,
"POINT (127.123535482304 37.6478826955151)","5266149321",,,,cafe,스타벅스,,,,,,,,,,
"POINT (127.112475282306 37.6503914955149)","4632038071",,,"15",cafe,스타벅스,,,,,스타벅스 별내중앙로점,(주)스타벅스커피 코리아,,,,
"POINT (127.117358382305 37.6532005955146)","4631403818",,,,cafe,,,,,,투썸플레이스 별내신도시점,,,,,
"POINT (127.234780582289 37.6480002955151)","4634462955",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.240654182288 37.6544658955146)","4641466778",,,,cafe,,,,,,엘가,,,,,
"POINT (127.242960682288 37.6539964955146)","6639748192",,,,cafe,스타벅스,,,,,스타벅스,,,,,
"POINT (127.244306982287 37.6596751955142)","4639833755",,,,cafe,,,,,,꼬므,,,,,
"POINT (127.242666182288 37.6594356955142)","4639833762",,,,cafe,,,,,,파리바게트,,,,,
"POINT (127.094304282308 37.7405497955078)","368683786",,,,cafe,,,,,,투썸플레이스,,,,,
"POINT (127.197152582294 37.7174321955096)","4725369098",,,"87",cafe,,,,,,투썸플레이스 남양주진접점,,,,,
"POINT (127.116758582305 37.7318884955085)","5039320525",,,,cafe,,,,,,,,,,,
"POINT (127.164550382299 37.7484851955072)","4293765099",,,,cafe,,,,,,The Cafe,,,,,
"POINT (127.045588782315 37.8193465955016)","4639387550",,,,cafe,,,,,,솔다방,,,,,
"POINT (127.192315682295 37.7272349955088)","6297495922",,,,cafe,,,,,,이디야 커피,,,,,
"POINT (127.044059382315 37.8223306955014)","4640830630",,,,cafe,,,,,,수정다방,,,,,
"POINT (127.045930482315 37.8164477955018)","4637104918",,,,cafe,,,,,,Hollys Coffee,,,,,
"POINT (127.07931168231 37.7946136955035)","4658870372",,,,cafe,스타벅스,,,,,Starbucks,,,,,
"POINT (127.07943438231 37.7948263955035)","4658921011",,,,cafe,,,,,,베스킨라빈스,,,,,
"POINT (127.07948288231 37.7948908955035)","4637031491",,,,cafe,,,,,,파리바게뜨,,,,,
"POINT (127.046223682315 37.8182230955017)","4637104952",,,"1426",cafe,,,,,,이디야커피,,,,,
"POINT (127.140698882302 37.8305089955007)","4656903374",,,,cafe,,,,,,탐앤탐스 카페,,,,,
"POINT (127.144658982301 37.826790895501)","4656903371",,,,cafe,,,,,,멜로우 카페,,,,,
"POINT (127.144948982301 37.8264798955011)","4656903369",,,,cafe,,,,,,고양이카페,,,,,
"POINT (127.144805282301 37.827343095501)","4656903372",,,,cafe,스타벅스,,,,,스타벅스,(주)스타벅스커피 코리아,,,,
"POINT (127.145079282301 37.8278642955009)","4656903373",,,,cafe,,,,,,이디야 카페,,,,,
"POINT (127.145364182301 37.8282589955009)","4656903370",,,,cafe,,,,,,땡큐 카페,,,,,
"POINT (127.408693582265 37.2992708955428)","6798021415",,,,cafe,,,,,,카벨라,,,,,
"POINT (127.280815982282 37.3294908955403)","4638174386",,,,cafe,,,,,,곤지암카페테리아,,,,,
"POINT (127.29440038228 37.3379193955397)","4789209294",,,,cafe,,,,,,,,,,,
"POINT (127.401767282266 37.2924971955433)","6798012411",,,,cafe,,,,,,카페 햇담,,,,,
"POINT (127.29882798228 37.5178104955253)","4423672191",,,"728",cafe,,,,,,Campint Cafe,,,,,
"POINT (127.407737882265 37.2991346955428)","6798021417",,,,cafe,스타벅스,,,,,스타벅스,,,,,
"POINT (127.29771728228 37.3738148955368)","5826132644",,,,cafe,,,,,,파리바게뜨 광주초월점,,,,,
"POINT (127.29791848228 37.3776365955365)","5826132645",,,,cafe,,,,,,카페 젤코바,,,,,
"POINT (127.315593582278 37.4349278955319)","4939795229",,,,cafe,,,,,,에너지까페,,,,,
"POINT (127.319364182277 37.4417606955314)","4939784275",,,,cafe,,,,,,바이컴홈,,,,,
"POINT (127.319050182277 37.5448315955232)","4089468192",,,,cafe,,,,,,ZIP Coffee,,,,,
"POINT (127.319246282277 37.5449146955232)","4089468191",,,4 A-3,cafe,,,,,,"라온, LAON",,,,,
"POINT (127.312566282278 37.5534440955225)","5084385726",,,,cafe,,,,,,밝은광장 Bike Cafe,,,,,
"POINT (127.489095882253 37.4920074955274)","6863523383",,,,cafe,,,,,,Andamiro - Bakery and Cafe,,,,,
"POINT (127.329685182276 37.5786865955205)","3004328330",,,,cafe,,,,,,wild flower,,,,,
"POINT (127.338371182274 37.5923720955194)","5661326547",,,,cafe,,,,,,왈츠만닥터만,,,,,
"POINT (127.339045582274 37.5974944955191)","7078043609",,,,cafe,,,,,,,,,,,
"POINT (127.462668982257 37.4927680955273)","4637830570",,,,cafe,,,,,,행복한정원,,,,,
